,CM_M_CM_M_01_Breast,CM_M_CM_M_02_Breast,CR_M_CR_M_01_Breast,CR_M_CR_M_02_Breast,H_M_H_M_01_Breast,H_M_H_M_02_Breast
573,2.61300033665,2.98940089967,3.69544625887,6.65127445153,6.73355670344,4.21727768818
574,2.49073464341,2.88179972152,3.63577853492,6.46229007653,6.45619417041,4.00924269553
575,2.39349090205,2.78217227825,3.56861703008,6.26726683672,6.20147930993,3.8181362224
576,2.32405148373,2.69841546497,3.49356661796,6.09797847317,5.95489661306,3.63704322506
577,2.22223932984,2.59352969454,3.42807206985,5.92640659611,5.72079428868,3.46250768643
578,2.14136393281,2.50958637709,3.36987277873,5.74350649028,5.4470364561,3.29667977153
579,2.06164597833,2.43043863414,3.3046090025,5.56548543002,5.18406236766,3.12992360355
580,1.97555880757,2.34554216295,3.22222270456,5.38713389825,4.94550034991,2.97930063163
581,1.89444658148,2.27130106838,3.14253617253,5.19697919945,4.71369453362,2.84490313348
582,1.83422272053,2.20082933204,3.0654349161,5.04499896477,4.46835449702,2.70002025107
583,1.76849219487,2.14021152845,2.98539540285,4.86297373807,4.26932846317,2.57271165592
584,1.71387539884,2.07900474215,2.88878221127,4.7047336178,4.06559086466,2.45337849664
585,1.67338268258,2.01053595926,2.80842856869,4.53697096752,3.84307283196,2.32929116727
586,1.62061243752,1.93880669652,2.72541156408,4.38303621614,3.64948771935,2.23007362339
587,1.5920346774,1.88933219379,2.64151829853,4.22193728399,3.48722678764,2.13425377458
588,1.56414033948,1.8481334756,2.56507116183,4.10353950972,3.28867243082,2.03955041716
589,1.53700925465,1.81182592848,2.49208442107,3.97459636322,3.12871817502,1.95833361269
590,1.50629370701,1.77027094977,2.418813408,3.8593223045,2.98069489368,1.88164018867
591,1.48946535582,1.72998003387,2.33358984159,3.72297955659,2.82528486594,1.82384672509
592,1.47029832048,1.69906936694,2.25573546117,3.58760885647,2.69467491988,1.76145562022
593,1.45811092362,1.67019884934,2.19457273368,3.47623186196,2.57314707334,1.70908391587
594,1.45131252409,1.64807864421,2.12460457431,3.35319860029,2.4736908845,1.66548481536
595,1.44832490311,1.62894724125,2.05670014219,3.23841097098,2.36298018532,1.6159971277
596,1.44445113002,1.61591034767,1.98785546635,3.14274340283,2.26852395291,1.58235259154
597,1.44010518769,1.59468806106,1.91865144893,3.05363030938,2.17147325205,1.54979091068
598,1.43930442697,1.58196308305,1.85823626384,2.97689291283,2.07726629465,1.52118759047
599,1.45313878723,1.56875753911,1.80338912554,2.90050651642,2.013073108,1.4958202395
600,1.46352814016,1.56321855125,1.74845175995,2.82967569606,1.94167378138,1.47892463091
601,1.47032766426,1.561602973,1.69634391087,2.7625612509,1.87208172499,1.46630313504
602,1.48356130199,1.56451753719,1.64817182529,2.69957862202,1.80525057937,1.46922256275
603,1.50330096571,1.56633437639,1.60255697974,2.64618687393,1.76346181346,1.46745844632
604,1.51736423497,1.5738807706,1.55437765278,2.59554296082,1.71722131934,1.46086057447
